Date,SPY,QQQ,IWM,EFA,EEM,AGG,TLT,LQD,GLD,DBC,VNQ,USMV,MTUM,VLUE,QUAL
2020-12-29,344.916107,302.989807,182.081619,61.875652,45.164467,100.084747,131.925812,112.583443,176.350006,12.660507,68.147766,61.507732,151.477478,74.363014,107.793488
2020-12-30,345.408234,302.999359,183.935883,61.959919,45.766418,100.144104,132.211227,112.730408,177.699997,12.738821,68.522476,61.590126,152.034164,74.701363,108.046143
2020-12-31,347.163269,303.744873,183.608078,61.487984,45.739864,100.220444,132.404297,112.754906,178.360001,12.791028,69.182289,62.130146,152.185181,75.404137,108.738571
2021-01-04,342.436981,299.456024,181.210678,61.808239,46.031990,100.093201,132.244736,112.183464,182.330002,12.721416,66.934044,61.260605,151.033981,74.736076,107.007507
2021-01-05,344.795410,301.924683,184.010803,62.448734,47.138531,99.991486,131.262634,111.824303,182.869995,13.078174,67.031784,61.324680,152.402191,75.655739,107.437943
2021-01-06,346.856750,297.742401,191.540176,63.165073,46.740166,99.499634,128.568039,110.918205,179.899994,13.095577,67.145844,61.883015,151.222687,77.625244,107.933861
2021-01-07,352.010162,304.945374,194.948975,63.232502,47.182789,99.397934,127.434784,110.901901,179.479996,13.156486,67.015488,62.258286,155.902740,78.631645,109.150284
2021-01-08,354.015869,308.866272,194.527573,63.822460,48.430965,99.279198,127.023491,110.820236,173.339996,13.260902,67.667168,62.587769,158.478638,78.275925,109.683624
2021-01-11,351.629517,304.403259,194.359024,62.988106,47.775894,99.118111,126.813583,110.346756,173.000000,13.165188,66.771133,62.267441,156.534882,78.813850,109.178345
2021-01-12,351.703796,303.919220,197.842743,63.274635,48.245060,99.202866,126.712906,110.583549,174.119995,13.417527,66.925896,61.883015,157.459610,79.855003,108.944427
2021-01-13,352.650879,305.971649,196.428665,63.190376,48.351292,99.516594,128.139908,111.440620,173.369995,13.382722,67.740471,61.873844,158.006851,80.089233,108.981850
2021-01-14,351.415894,304.335480,200.352539,63.696030,48.802761,99.321556,126.939575,110.959007,173.279999,13.504542,68.139618,61.526039,157.082184,81.503448,108.364296
2021-01-15,348.853180,301.924683,197.365128,62.701557,48.112278,99.423325,127.443153,111.130447,171.130005,13.313111,68.921623,61.590126,155.355484,80.470978,107.812225
2021-01-19,351.592407,306.329773,199.893661,63.156666,48.908993,99.559029,127.854500,111.326355,172.580002,13.356619,68.726120,61.910473,157.119919,81.191101,108.663704
2021-01-20,356.457977,313.455414,200.773956,63.586460,49.767662,99.567497,127.980446,111.293686,175.389999,13.365320,70.037605,62.468803,160.290253,81.598885,109.777206
2021-01-21,356.782898,315.962799,199.032104,63.637035,49.856182,99.423325,127.082260,110.852859,175.279999,13.356619,69.703606,62.157597,160.941299,81.902550,109.861420
2021-01-22,355.520081,315.052795,201.345200,63.333637,49.422424,99.423325,127.493530,110.771294,173.899994,13.130382,69.866531,62.001999,160.997879,80.696579,109.197052
2021-01-25,356.922150,317.657104,201.148529,63.257786,49.794216,99.677734,128.996124,111.244751,174.050003,13.269605,70.396004,62.459644,161.497971,80.505692,109.496506
2021-01-26,356.365051,318.121857,199.753174,63.350494,49.431274,99.643784,128.752747,111.236580,173.619995,13.295709,70.892899,62.413887,159.761856,80.349533,109.271919
2021-01-27,347.655304,309.253632,196.091476,61.900940,48.059166,99.652321,129.080139,111.040657,172.520004,13.260902,69.638451,61.022636,154.327026,78.657684,106.764214
2021-01-28,350.645203,311.083405,195.464066,62.297039,48.395546,99.584465,128.366577,110.861092,172.679993,13.199993,70.013138,61.260605,156.884033,79.074150,107.952599
2021-01-29,343.625427,304.538818,192.504761,61.007610,47.191639,99.474236,127.594315,110.689682,172.610001,13.217396,69.206718,60.436848,154.610046,77.894188,105.660088
2021-02-01,349.345276,312.148468,197.234039,61.732384,48.466370,99.569344,127.742226,110.908066,174.229996,13.469735,70.787003,61.022636,158.421982,78.874603,107.101082
2021-02-02,354.285065,317.240814,200.043488,62.356030,49.094887,99.416473,126.918655,110.613625,172.110001,13.574153,71.210594,61.562656,161.648972,79.620720,108.719849
2021-02-03,354.563721,315.982208,200.642838,62.507725,49.342754,99.297569,125.792427,110.351860,171.850006,13.669868,71.031387,61.233147,161.177216,79.985138,108.513992
2021-02-04,358.593628,319.719269,204.735306,62.575142,49.360458,99.255096,125.456230,110.539986,168.149994,13.739478,71.520111,61.663345,162.988785,81.052307,109.823990
2021-02-05,360.004852,320.803589,207.572845,62.962822,49.785366,99.127686,124.405792,110.245522,169.809998,13.809089,71.772644,61.983688,164.281464,81.303894,110.422844
2021-02-08,362.604919,322.952850,212.873367,63.401058,49.873890,99.229637,124.951996,110.719925,171.520004,14.026625,72.163643,62.267441,165.876053,82.587975,111.199471
2021-02-09,362.363403,322.885071,213.875427,63.746593,50.405022,99.272079,125.044479,110.548134,172.080002,14.078833,72.416168,62.304035,165.781723,82.587975,111.124626
2021-02-10,362.205505,322.149261,212.470734,63.527466,50.582073,99.365517,125.876495,110.809860,172.710007,14.052728,72.807175,62.157597,165.215607,82.605316,111.218185
2021-02-11,362.790649,323.920929,212.227234,63.957287,51.122063,99.246605,125.187401,110.515404,171.210007,14.026625,72.961922,62.185051,166.753510,83.013084,111.807678
2021-02-12,364.582672,325.731445,212.826569,64.311234,51.166325,99.017281,123.632591,110.155548,170.690002,14.200651,72.978233,62.267441,167.989624,83.637772,112.097755
2021-02-16,364.266876,324.850403,211.487350,64.774765,51.290253,98.550110,121.750061,109.378517,168.240005,14.392082,72.416168,61.818924,167.555557,83.689835,111.788979
2021-02-17,364.350555,323.291656,209.829803,64.395523,51.307961,98.745461,122.523170,109.926521,166.330002,14.435589,72.326561,61.992847,166.130829,83.837341,111.966774
2021-02-18,362.799866,321.878265,206.580170,64.075264,50.599777,98.694527,122.027451,109.713898,166.320007,14.383382,72.017036,62.056919,164.960831,83.446892,111.714119
2021-02-19,362.159180,320.474396,210.888016,64.260681,50.927311,98.388725,120.405449,108.920525,167.009995,14.374680,72.432449,61.434525,164.753250,84.279800,111.358543
2021-02-22,359.373505,312.167755,209.520737,64.100540,49.431274,98.083023,119.489433,108.241646,169.509995,14.696630,73.035240,61.141605,158.874924,84.080261,110.656761
2021-02-23,359.809906,311.238312,207.675873,64.159531,49.652580,98.108467,119.144806,108.323433,169.119995,14.766240,73.491409,61.242298,157.497345,84.106285,110.993629
2021-02-24,363.774811,313.803894,212.583099,64.361832,49.333893,98.074501,118.363243,108.487022,169.000000,14.992476,74.053490,61.553516,158.582428,86.058411,112.256828
2021-02-25,355.009369,302.863831,204.725906,63.266216,48.209656,97.174179,116.430290,106.769409,165.820007,14.870658,72.636101,60.802956,152.477692,83.585724,109.515213
2021-02-26,353.180145,304.132172,204.444992,62.372879,47.563438,97.964058,120.279411,108.184395,161.809998,14.557407,71.577148,60.208012,153.704254,83.273384,109.038010
2021-03-01,361.741302,313.281158,211.712128,63.544327,48.838165,97.913002,118.690765,108.290085,161.529999,14.435589,71.894829,61.233147,158.421982,85.294930,111.545685
2021-03-02,358.918579,308.256409,207.638412,63.476910,48.360142,97.930054,118.699203,108.167168,162.410004,14.496499,71.202454,61.022636,155.553619,84.826385,110.712906
2021-03-03,354.164459,299.310730,205.390869,63.089230,48.262775,97.572723,117.411858,107.363991,160.619995,14.583512,70.795151,60.299549,149.297897,84.756981,109.131569
2021-03-04,349.781708,294.412018,199.650192,62.490883,47.138531,97.292000,116.654541,106.487038,159.039993,14.809750,69.988708,59.658840,145.183990,83.481613,107.597000
2021-03-05,356.216492,298.846069,203.883102,62.895401,47.651966,97.223915,116.881714,106.347725,159.139999,15.114299,70.754425,61.013489,146.505005,85.685333,110.142128
2021-03-08,354.442963,290.384521,204.847717,62.676296,46.368378,96.841049,115.973000,105.356049,157.490005,14.905462,71.365364,61.187378,141.532471,86.431488,109.983063
2021-03-09,359.503540,301.837616,209.155563,63.519043,47.386391,97.206886,117.580101,106.151039,160.839996,14.905462,71.837822,61.535187,148.609100,86.795883,111.330482
2021-03-10,361.741302,300.975983,212.789108,63.788723,47.173939,97.368546,117.815643,106.650986,161.660004,15.001179,72.554649,61.919643,148.297729,87.802299,112.097755
2021-03-11,365.409058,307.907898,217.471588,64.125839,48.661125,97.360046,116.965843,106.716545,161.520004,15.227415,73.401810,62.066071,153.260742,88.253456,113.033447
2021-03-12,365.901184,305.410065,218.754532,64.285965,47.793594,96.807045,114.483673,105.487190,161.490005,15.157804,74.631821,62.358963,151.873795,89.216515,112.911812
2021-03-15,368.083221,308.672791,219.531799,64.336517,47.908680,96.909149,115.156799,105.847786,162.199997,15.105597,75.739639,62.798306,153.581619,90.006042,114.044044
2021-03-16,367.618988,310.366943,215.860794,64.446098,48.112278,96.875122,114.694023,105.774086,162.350006,15.044686,75.430107,62.908142,152.968262,89.650314,114.062752
2021-03-17,368.872589,311.644928,217.555832,64.825325,48.174244,96.866592,113.835762,105.872337,163.509995,15.044686,75.495285,62.624393,153.421204,90.656754,114.072105
2021-03-18,363.505554,302.099060,210.934845,64.235397,47.289013,96.492264,112.683037,105.265892,162.559998,14.331173,74.729576,62.175880,148.250549,89.659004,112.406525
2021-03-19,362.832947,303.164001,212.526901,64.412361,47.873264,96.568810,113.381401,105.421646,163.240005,14.644423,73.711349,62.038620,149.637558,89.667664,112.013542
2021-03-22,365.730194,308.849243,210.925522,64.471359,47.731625,96.755997,114.651962,105.798599,163.000000,14.618317,74.232674,62.596939,151.751129,90.075455,113.014755
2021-03-23,362.851501,307.501923,203.274368,63.578030,46.819839,97.002724,115.686913,106.110039,161.809998,14.209352,74.126793,62.532860,150.958557,87.863037,112.256828
2021-03-24,361.007019,302.315765,198.573242,63.257786,45.748714,97.121834,116.309532,106.429680,162.369995,14.583512,73.711349,62.404724,147.222076,87.064842,111.817024
2021-03-25,363.037872,301.792328,203.281326,63.729748,45.961170,97.070793,115.392395,106.306747,161.779999,14.252859,74.461861,62.803562,146.940750,88.168365,112.296425
2021-03-26,368.888245,306.319336,206.987457,64.555634,47.156227,96.909149,114.988564,106.233009,162.240005,14.592216,76.067772,63.869591,149.555893,89.746063,114.683899
2021-03-29,368.701935,306.232025,201.160889,64.302811,46.828697,96.747490,114.012459,105.978920,160.309998,14.609617,75.625343,64.218796,148.564606,89.057465,114.824913
2021-03-30,367.723694,304.690735,204.547943,64.218529,46.979187,96.824074,114.609894,106.306747,157.570007,14.374680,75.723648,63.658211,148.762848,89.571732,114.166931
2021-03-31,369.214325,309.353424,207.297104,63.940422,47.218193,96.841049,113.970413,106.585381,159.960007,14.452992,75.264824,63.584698,151.868973,89.310249,114.467705
2021-04-01,373.201477,314.626740,209.924164,64.774765,47.678520,97.166588,115.861938,107.253830,161.979996,14.696630,76.633133,64.071754,154.276443,90.225479,115.699074
2021-04-05,378.558105,320.908234,211.078247,65.718666,47.864418,96.970589,115.356453,106.728271,161.919998,14.479096,76.928093,64.825333,156.466736,91.419662,117.127792
2021-04-06,378.334442,320.685333,210.458984,65.019165,48.129990,97.311401,116.140007,107.442726,163.220001,14.531304,77.124733,64.806946,157.420303,91.236588,117.108994
2021-04-07,378.772369,321.460754,207.062500,65.154007,47.421799,97.158020,115.331139,107.229187,162.759995,14.574812,77.182076,64.659912,157.335358,91.105858,117.071373
2021-04-08,380.570282,324.814758,208.817047,65.524818,47.811298,97.396576,116.283264,107.623352,164.509995,14.653123,76.895309,64.779381,159.808960,91.018677,117.541374
2021-04-09,383.337097,326.782623,208.845139,65.727097,47.404091,97.285866,115.861938,107.401649,163.270004,14.600916,76.805199,65.036713,160.847443,91.524254,118.471909
2021-04-12,383.476807,326.356079,208.028885,65.364693,47.120823,97.260307,115.811401,107.377014,162.279999,14.609617,77.255829,65.110214,161.593231,91.166862,118.321541
2021-04-13,384.613312,330.165680,207.484711,65.743927,47.315575,97.541451,116.679276,107.853302,163.429993,14.766240,77.640915,65.312401,164.765488,90.452095,118.349716
2021-04-14,383.299835,326.200989,209.530090,65.794518,47.554577,97.464767,116.308487,107.705498,162.720001,15.105597,77.231224,65.238892,162.320236,90.626442,118.067757
2021-04-15,387.417450,331.144714,210.440201,66.342308,47.988342,97.848206,118.254860,108.370674,165.350006,15.201309,78.583168,65.992455,165.690720,91.044838,119.364876
2021-04-16,388.712280,331.532440,210.777985,66.822655,48.112278,97.592590,117.336456,107.631607,166.350006,15.175207,78.755241,66.350853,165.190323,91.419662,119.928856
2021-04-19,386.802582,328.498322,208.038269,66.704681,47.935242,97.515915,116.999443,107.352386,165.889999,15.192608,78.910904,66.148689,162.896149,90.809486,119.402458
2021-04-20,383.970581,326.104065,203.778625,65.507973,47.545731,97.669250,117.538727,107.557686,166.479996,15.166506,79.558167,66.341675,161.366653,89.615303,118.631714
2021-04-21,387.603699,328.895844,208.760727,66.182190,47.837860,97.762978,117.774590,107.927254,168.130005,15.105597,80.082558,66.626556,162.735611,91.114555,119.750275
2021-04-22,384.063721,324.931122,207.897537,65.963058,47.669666,97.788544,118.288612,108.033958,167.039993,15.227415,79.648300,66.258965,161.640442,90.260338,118.866692
2021-04-23,388.227875,329.021820,211.819427,66.637268,48.360142,97.771523,118.010513,108.124283,166.399994,15.349234,80.115318,66.562233,164.227310,90.896652,119.900658
2021-04-26,389.038391,331.164093,214.024323,66.687836,48.422108,97.686279,117.842018,108.074997,166.839996,15.453650,80.352936,66.249763,165.794540,91.140709,119.881859
2021-04-27,388.954468,329.729431,214.343323,66.468712,48.395546,97.447723,116.814095,107.590523,166.419998,15.584171,80.344765,66.093552,165.246964,91.306328,119.787857
2021-04-28,388.842682,328.614655,214.709213,66.637268,48.758499,97.498894,116.889923,107.606934,166.910004,15.610276,80.172676,65.918938,164.604996,91.114555,119.731476
2021-04-29,391.320770,329.797363,213.911728,66.662552,48.643417,97.447723,116.544395,107.475533,166.220001,15.714692,80.860924,66.249763,163.887451,91.698593,120.849998
2021-04-30,388.749573,327.635651,211.003143,65.828209,47.784748,97.549942,116.814095,107.697258,165.660004,15.584171,81.180473,66.121109,162.584595,90.896652,119.966454
2021-05-03,389.588013,325.890747,212.035217,66.552994,47.784748,97.612274,116.884148,107.956436,167.809998,15.758201,81.024796,66.525467,161.470520,91.637550,120.539818
2021-05-04,387.184540,320.026123,209.501953,65.566963,47.244755,97.731728,117.677322,108.022263,166.580002,16.001835,80.500427,66.258965,158.317261,91.480652,119.994667
2021-05-05,387.305634,318.950134,208.666916,66.460289,47.466064,97.808533,117.871384,108.153931,167.270004,16.062746,79.164894,66.203812,157.458038,92.178009,119.919464
2021-05-06,390.398499,321.354187,208.845139,67.008102,47.917526,97.825600,118.065430,108.359619,170.059998,16.141058,79.607353,66.718445,157.703522,93.128105,120.821815
2021-05-07,393.239838,323.961731,211.472275,67.766579,48.413261,97.799988,117.483215,108.400764,171.589996,16.297682,80.656082,67.012520,159.289658,94.017189,121.752380
2021-05-10,389.345856,315.780365,206.096130,67.404190,47.545731,97.646400,116.293465,107.816566,172.110001,16.184566,80.631523,67.113602,155.239410,93.372162,120.652618
2021-05-11,385.871063,315.344086,205.439346,66.519287,47.412949,97.433090,115.635277,107.421631,172.139999,16.358593,79.615509,66.461143,155.560455,92.160561,119.618683
2021-05-12,377.673065,307.182007,198.768356,65.457405,46.102806,97.091728,114.420242,106.837486,170.429993,16.341192,77.599953,65.367523,150.764359,89.815804,116.977379
2021-05-13,382.209869,309.557037,202.427521,65.946213,46.040844,97.313599,114.597412,107.240654,171.130005,15.888719,78.607758,66.203812,151.208054,91.341202,118.622314
2021-05-14,388.078735,316.390961,207.372162,67.050209,46.872952,97.535446,115.668999,107.824821,172.690002,16.019239,79.541801,66.755203,154.757919,92.700996,120.286034
2021-05-17,387.091370,314.471619,207.653580,66.923828,46.828697,97.450157,115.424347,107.701393,174.699997,16.219370,79.623718,66.488701,153.766586,92.901489,119.750275
2021-05-18,383.756287,312.348663,206.077332,67.067078,47.457207,97.330650,115.129021,107.347588,175.039993,16.141058,79.640114,66.194633,153.001907,91.724731,118.763306
2021-05-19,382.750153,312.707397,204.491669,66.477135,47.315575,97.194145,114.850555,107.158401,175.160004,15.810407,79.386124,65.918938,153.039658,91.463234,118.594116
2021-05-20,386.867767,318.756226,205.852188,67.353615,47.589989,97.526955,115.795609,107.890617,175.960007,15.645080,80.279213,66.700066,156.447876,92.186722,119.957062
2021-05-21,386.551056,316.992004,206.386978,67.446312,47.041153,97.569626,116.166885,107.964684,176.039993,15.793002,80.197281,66.598991,155.834229,92.578957,119.778458
2021-05-24,390.491669,322.323486,207.728638,67.859276,47.430656,97.663467,116.597191,108.260887,176.350006,16.010538,81.196884,66.819542,158.515457,93.162987,120.915825
2021-05-25,389.625275,322.769470,205.720795,67.876129,47.899822,97.902405,117.677322,108.664040,177.949997,15.958330,81.172264,66.543854,158.789261,92.352310,120.756012
2021-05-26,390.398499,323.893860,209.558228,67.833992,48.253918,97.868301,117.474754,108.606415,177.639999,15.984433,81.532806,66.497894,159.969391,92.840469,120.981621
2021-05-27,390.603363,322.682190,211.716217,67.960403,48.262775,97.748833,117.002281,108.277336,177.710007,16.236774,81.344345,66.461143,160.866302,93.712120,121.038010
2021-05-28,391.302155,323.699982,211.575516,68.120529,48.572594,97.748833,116.816666,108.367859,178.380005,16.184566,81.835953,66.700066,160.866302,93.485466,121.178978
2021-06-01,390.957520,322.623993,213.977386,68.364937,49.572910,97.703468,116.790405,108.381874,177.899994,16.471714,83.310768,66.304909,162.008682,93.851562,120.934608
2021-06-02,391.572266,323.254059,214.230759,68.592484,49.652580,97.831688,117.060799,108.554955,178.770004,16.558727,84.285782,66.525467,161.574417,94.165398,121.479797
2021-06-03,390.118988,319.890442,212.438660,68.255371,49.121441,97.600960,116.621399,108.126305,175.270004,16.419504,83.974457,66.497894,160.526398,94.208969,121.131973
2021-06-04,393.686951,325.318848,213.358170,68.836891,49.564064,98.002609,118.218475,108.892952,177.160004,16.602232,84.015411,67.003342,162.121979,94.766823,122.372734
2021-06-07,393.305023,326.288239,216.219818,69.064430,49.316193,97.934242,117.855164,108.802315,177.869995,16.628338,85.006813,66.957382,162.188019,94.540192,122.438560
2021-06-08,393.388824,326.443329,218.509125,69.030716,49.077175,98.113708,118.683304,109.214493,177.320007,16.793663,85.711433,66.874687,162.093674,94.426880,122.325745
2021-06-09,392.801971,326.520844,217.054840,68.845314,48.935539,98.310272,119.731079,109.610191,176.979996,16.715349,85.826149,67.012520,160.762466,93.877747,122.090759
2021-06-10,394.627808,329.923340,215.445221,69.034958,49.327637,98.515366,120.449356,110.104828,177.740005,16.776260,86.440651,67.577530,160.616974,93.780540,122.795914
2021-06-11,395.280029,330.786041,217.719208,69.197258,49.158710,98.472618,120.254982,110.195496,175.740005,16.724049,86.096535,67.494560,161.410614,94.086990,123.040993
2021-06-14,396.164948,333.955902,217.080215,69.316864,49.292072,98.224777,119.333939,109.791527,174.710007,16.628338,86.432465,67.605148,160.758698,93.368973,123.295502
2021-06-15,395.438385,331.774841,216.460083,69.402298,48.954220,98.267548,119.190285,109.873970,174.050003,16.558727,85.506599,67.356323,159.946136,93.561630,122.974998
2021-06-16,393.230499,330.563202,215.999603,68.975143,48.287388,97.951340,119.088821,109.560730,171.110001,16.463011,84.949455,66.821739,159.549332,92.659721,121.985184
2021-06-17,393.100098,334.760468,213.575287,68.496765,48.554119,98.258980,120.871864,110.170822,165.850006,16.036644,84.842918,66.987625,158.028183,91.311241,122.192528
2021-06-18,387.796997,332.133514,208.726639,67.078651,48.216251,98.523918,123.144989,110.747864,164.929993,16.201967,83.400902,66.213448,155.845657,89.559975,120.608826
2021-06-21,393.348694,334.197693,213.190063,67.958549,48.420750,98.267548,121.083138,110.104828,166.949997,16.402102,85.121513,67.061378,158.368301,91.127365,122.305672
2021-06-22,395.451599,337.312927,214.157883,67.967087,48.198471,98.370056,121.378906,110.286201,166.250000,16.428204,84.679070,67.264137,159.473755,91.127365,123.069290
2021-06-23,394.974915,337.477905,214.862610,67.531418,48.491879,98.318810,121.066238,110.113098,166.139999,16.532621,84.531578,66.923119,160.664200,91.013527,122.692184
2021-06-24,397.311584,339.564545,217.897751,68.180679,48.936428,98.353012,121.260574,110.327431,166.039993,16.593529,84.349228,67.356323,162.676620,91.784081,123.474617
2021-06-25,398.722839,339.147125,218.264160,68.325905,49.345417,98.156441,120.001534,110.038857,166.589996,16.523920,84.918610,67.798721,163.035660,92.204376,124.634155
2021-06-28,399.526581,343.271759,216.535263,67.890205,49.389877,98.438446,121.235245,110.508781,166.580002,16.515219,84.671028,67.927757,163.300186,92.029266,125.190346
2021-06-29,399.741608,344.514069,215.501633,67.907303,49.354313,98.489738,121.438026,110.640678,164.830002,16.593529,84.440018,67.900093,163.508057,91.705284,125.388306
2021-06-30,400.078064,343.970490,215.529816,67.386177,49.034237,98.558083,121.978874,110.764343,165.630005,16.750156,83.994400,67.844795,163.857605,91.994232,125.256325
2021-07-01,402.293060,344.106445,217.427917,67.548500,48.758610,98.503311,121.985649,110.667725,166.199997,16.811066,84.357475,68.259567,164.141083,92.309456,126.010506
2021-07-02,405.368134,348.056274,215.360687,67.779160,48.705265,98.717278,122.721733,110.981575,167.289993,16.967690,84.613297,68.683510,164.320526,92.283203,127.132278
2021-07-06,404.629700,349.560516,212.231598,67.334938,47.851723,99.033890,124.160187,111.386253,168.119995,16.506516,85.232162,68.674301,162.563232,91.031021,126.821190
2021-07-07,406.059601,350.298065,210.258301,67.702278,47.798374,99.205025,125.260155,111.766228,168.759995,16.306385,85.529228,69.089058,161.920837,91.031021,127.452812
2021-07-08,402.751099,348.182434,208.322601,66.830902,46.802578,99.316299,125.750847,111.823982,168.649994,16.445606,85.289932,68.637436,160.021713,90.032829,126.406425
2021-07-09,407.050385,350.356384,212.720245,67.967087,47.611660,98.991081,123.982483,111.353203,169.210007,16.637037,86.692726,69.116707,163.309662,91.591446,127.518837
2021-07-12,408.508423,351.724731,212.898743,68.257561,47.656116,98.931190,123.821716,111.295410,169.000000,16.663143,87.435387,69.135155,165.076431,92.011749,127.905327
2021-07-13,407.115845,351.724731,208.886414,67.898743,47.700573,98.717278,122.874016,110.882431,169.220001,16.802362,86.214142,68.987694,163.375824,91.118614,127.669640
2021-07-14,407.723328,352.355530,205.663345,68.052536,47.905071,99.050987,124.270172,111.394531,171.039993,16.637037,86.816498,69.236534,162.185333,91.092323,127.792191
2021-07-15,406.330688,349.880829,204.498215,67.403275,48.020653,99.264938,125.640846,111.634056,171.070007,16.550026,86.956787,69.301064,161.807373,90.680771,127.311386
2021-07-16,403.143646,347.046997,201.979889,66.907784,47.647232,99.179329,125.403931,111.477119,169.410004,16.550026,86.899002,69.383995,160.002808,89.542450,126.594955
2021-07-19,397.190033,344.203430,198.954208,65.694702,46.847027,99.701340,128.153915,112.278267,169.610001,15.888719,85.314690,68.738846,157.801453,88.062637,124.982941
2021-07-20,402.881897,348.201874,205.127762,66.173096,46.998184,99.607201,126.918495,112.121361,169.389999,16.123659,87.328110,69.301064,161.448364,89.787643,126.613800
2021-07-21,406.143860,350.890137,208.660889,67.181152,47.300480,99.282028,125.310898,111.724907,168.759995,16.445606,87.319855,69.337944,164.216629,90.890930,127.556511
2021-07-22,406.994324,353.209625,205.343872,67.206787,47.389389,99.513062,126.495422,112.187439,169.089996,16.576128,86.626724,69.559128,163.668671,90.321777,127.839317
2021-07-23,411.181519,357.334106,206.302322,67.676636,46.686993,99.444641,125.649330,112.137886,168.559998,16.663143,87.344604,70.278015,165.208740,90.488144,129.649292
2021-07-26,412.190826,357.615631,206.903717,67.770622,45.797882,99.359062,125.277054,111.890114,168.160004,16.784962,87.385864,70.148987,165.860626,91.039803,129.715286
2021-07-27,410.312347,353.675415,204.488785,67.497238,44.873215,99.590118,126.613922,112.369125,168.440002,16.689247,87.880981,70.259575,164.178894,90.645767,129.196823
2021-07-28,410.144012,355.034027,207.495712,67.787697,46.091290,99.684242,126.622353,112.567345,169.289993,16.767559,87.575645,70.093689,165.312653,90.742073,129.234543
2021-07-29,411.845032,355.664978,209.093124,68.257561,46.322456,99.521645,125.920059,112.245247,171.169998,17.063406,87.592140,70.259575,166.351898,91.845383,129.837814
2021-07-30,409.844910,353.811310,207.711807,67.907303,45.877899,99.658569,126.512352,112.336067,169.820007,16.967690,87.707687,70.250374,165.369324,91.355026,129.489029
2021-08-02,408.985016,353.840424,206.678177,68.249016,46.206879,99.870201,127.640785,112.661224,169.610001,16.784962,87.517883,70.130554,165.237061,91.249939,129.281647
2021-08-03,412.312317,355.985229,207.533295,68.735954,46.402481,99.904488,127.708481,112.777153,169.490005,16.706648,87.625175,70.563751,167.145554,92.335732,130.243149
2021-08-04,410.284210,356.499542,204.949234,68.530922,46.642540,99.895958,127.971184,112.801926,169.529999,16.436905,87.352852,70.287262,166.824326,90.917213,130.045227
2021-08-05,412.882477,358.760834,208.632706,68.864113,46.571407,99.673126,127.318840,112.338593,168.860001,16.680546,88.376076,70.526878,168.855698,91.355026,130.893692
2021-08-06,413.564758,357.188629,209.910629,68.607811,46.180199,99.227509,125.192528,111.420174,164.639999,16.541323,88.219284,70.490005,169.781540,92.046783,130.903107
2021-08-09,413.228271,357.848572,208.754837,68.573639,46.331352,99.047539,124.743538,110.940254,161.720001,16.306385,87.748955,70.563751,171.236542,91.845383,130.771103
2021-08-10,413.742249,356.014252,209.168320,68.727409,46.393589,98.919006,124.167496,110.692024,161.770004,16.602232,86.915520,70.499237,171.803467,92.467072,130.808838
2021-08-11,414.770416,355.402985,210.192520,69.197258,46.518059,99.013252,124.091225,110.865784,164.000000,16.750156,87.427116,70.600632,171.680603,93.106300,130.969086
2021-08-12,416.013458,356.683990,209.694519,69.137474,46.109077,99.021828,123.887955,111.022980,164.039993,16.689247,87.616898,70.757317,171.964081,92.685989,131.091599
2021-08-13,416.770599,357.935913,207.787033,69.556068,45.993492,99.381775,125.844803,111.767632,166.389999,16.593529,88.095512,71.052231,171.142044,92.624687,131.610107
2021-08-16,417.751892,358.091187,205.851303,69.197258,45.575603,99.433167,126.149773,111.833832,167.220001,16.550026,87.988228,71.420921,169.762665,92.572151,132.392532
2021-08-17,415.013458,354.937103,203.342377,68.548012,44.739849,99.356033,126.099014,111.635254,166.970001,16.367296,87.897476,71.494659,167.674637,91.801598,131.280182
2021-08-18,410.471191,351.520905,201.566452,68.283173,44.810986,99.364609,126.522522,111.560837,167.100006,16.175867,87.097061,70.674355,166.418030,90.847160,129.715286
2021-08-19,411.106689,353.219269,199.151535,67.608284,44.046345,99.536003,127.454468,111.817322,166.610001,15.949630,87.517883,70.987709,164.783554,90.102852,130.271515
2021-08-20,414.377930,356.878052,202.515488,67.873123,44.010788,99.544579,127.539146,111.891785,166.699997,15.575468,87.955238,71.513084,165.983444,90.610725,131.553558
2021-08-23,418.022980,362.215759,206.368134,68.505302,44.677608,99.544579,127.454468,111.974495,168.729996,16.141058,87.790184,71.660561,169.186356,91.381294,132.373703
2021-08-24,418.686493,363.322083,208.397781,68.650528,45.691193,99.398872,126.463226,111.718040,168.649994,16.480415,87.402374,71.430138,170.518555,91.915436,132.458511
2021-08-25,419.565155,363.739410,209.130737,68.676155,45.744541,99.210365,125.412811,111.428421,167.479996,16.628338,87.344604,71.420921,171.916840,92.353256,132.675400
2021-08-26,417.088287,361.429688,206.913116,68.317352,45.308880,99.218925,125.760117,111.395317,167.669998,16.497814,87.377609,71.079903,170.868103,91.468864,131.779816
2021-08-27,420.817505,364.942780,212.748398,68.940987,45.869019,99.493187,126.615753,112.015862,170.190002,16.706648,88.293556,71.393257,173.230087,92.405800,133.109009
2021-08-30,422.668152,369.038361,211.874527,68.923904,45.966816,99.604568,126.946121,112.206177,169.350006,16.767559,89.176483,71.651344,172.719940,91.985466,133.655792
